item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,difficulty_meta,platform,question_content,starter_code,prompt,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores,question_id
abc391_e,-0.4230180084705353,-1.0912580490112305,0.4230180084705353,-3.4411745071411133,-3.15075421333313,factor_1,abc391_e,604,hard,atcoder,,,,6.4119110107421875,6.411286354064941,-13.657379150390625,11.474863052368164,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc391_e
abc383_b,-0.424184113740921,-1.0924241542816162,0.424184113740921,0.14170745015144348,0.6764382719993591,factor_2,abc383_b,568,medium,atcoder,,,,0.8951902985572815,0.9553104043006897,-2.9648325443267822,0.7799842357635498,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc383_b
3080,-0.44951939582824707,-1.1177594661712646,0.44951939582824707,-4.289175987243652,-2.723465919494629,factor_1,3080,63,medium,leetcode,,,,7.833076477050781,7.82874059677124,-16.46209144592285,14.226572036743164,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3080
2832,-0.48992788791656494,-1.1581679582595825,0.48992788791656494,-3.6907331943511963,-3.0457632541656494,factor_1,2832,22,medium,leetcode,,,,6.7028093338012695,6.701369762420654,-14.292852401733398,11.976516723632812,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2832
abc328_c,-0.5163254737854004,-1.184565544128418,0.5163254737854004,-0.16005493700504303,-0.11952747404575348,factor_1,abc328_c,378,medium,atcoder,,,,0.6926698088645935,0.7694122195243835,-2.6926136016845703,0.3234823942184448,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc328_c
abc318_b,-0.5792012214660645,-1.247441291809082,0.5792012214660645,-0.08659609407186508,0.5718131065368652,factor_2,abc318_b,344,easy,atcoder,,,,0.8128019571304321,0.8788149356842041,-2.969918727874756,0.47503602504730225,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc318_b
abc321_d,-0.5812972784042358,-1.2495373487472534,0.5812972784042358,-0.13522455096244812,1.1550298929214478,factor_2,abc321_d,355,medium,atcoder,,,,0.9308724999427795,0.9887280464172363,-3.1874442100524902,0.688369631767273,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc321_d
abc325_c,-0.5853831171989441,-1.2536232471466064,0.5853831171989441,-0.08763343095779419,0.5708102583885193,factor_2,abc325_c,368,medium,atcoder,,,,0.8129616975784302,0.8789622187614441,-2.9763894081115723,0.4691427946090698,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc325_c
abc366_c,-0.6214503049850464,-1.289690375328064,0.6214503049850464,-0.14129865169525146,1.1473191976547241,factor_2,abc366_c,493,medium,atcoder,,,,0.9321047067642212,0.9898848533630371,-3.2298645973205566,0.6504839658737183,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc366_c
abc369_c,-0.626539945602417,-1.2947800159454346,0.626539945602417,-0.3864606022834778,0.21904772520065308,factor_1,abc369_c,508,medium,atcoder,,,,0.8126913905143738,0.8787129521369934,-3.017057418823242,0.42749738693237305,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc369_c
abc338_a,-0.626659095287323,-1.2948992252349854,0.626659095287323,-0.3865107595920563,0.21905517578125,factor_1,abc338_a,404,easy,atcoder,,,,0.8127134442329407,0.8787332773208618,-3.017216444015503,0.4274179935455322,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc338_a
3375,-0.6364575028419495,-1.3046975135803223,0.6364575028419495,-4.351580619812012,-2.720705509185791,factor_1,3375,130,hard,leetcode,,,,7.30640983581543,7.3033766746521,-15.619316101074219,13.009920120239258,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3375
abc334_d,-0.6466834545135498,-1.3149235248565674,0.6466834545135498,0.1880146861076355,6.037075519561768,factor_2,abc334_d,397,medium,atcoder,,,,2.5917088985443115,2.6097328662872314,-6.430000305175781,3.8001530170440674,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc334_d
abc367_c,-0.6475830078125,-1.3158230781555176,0.6475830078125,0.2718769311904907,8.136453628540039,factor_2,abc367_c,498,medium,atcoder,,,,3.98287034034729,3.9912338256835938,-9.138641357421875,6.50699520111084,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc367_c
abc341_d,-0.6496080160140991,-1.3178480863571167,0.6496080160140991,-4.719999313354492,7.1006574630737305,factor_2,abc341_d,415,medium,atcoder,,,,2.7958574295043945,2.811994791030884,-6.829358100891113,4.193661689758301,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc341_d
3240,-0.6683071851730347,-1.3365472555160522,0.6683071851730347,-3.3880858421325684,-3.197627544403076,factor_1,3240,96,medium,leetcode,,,,5.6330695152282715,5.63482141494751,-12.380797386169434,9.707703590393066,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3240
2919,-0.6856716275215149,-1.3539116382598877,0.6856716275215149,-3.0910403728485107,-3.222243309020996,factor_2,2919,44,hard,leetcode,,,,4.934346675872803,4.938559055328369,-11.033487319946289,8.325664520263672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",2919
abc352_e,-0.7757354974746704,-1.443975567817688,0.7757354974746704,-0.6666714549064636,-0.38525718450546265,factor_1,abc352_e,446,hard,atcoder,,,,0.910910427570343,0.9700134992599487,-3.3452019691467285,0.4572509527206421,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc352_e
arc192_a,-0.7930660843849182,-1.461306095123291,0.7930660843849182,-0.6720738410949707,-0.3907313346862793,factor_1,arc192_a,663,medium,atcoder,,,,0.911237895488739,0.9703200459480286,-3.363133430480957,0.440521240234375,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc192_a
abc384_d,-0.8224088549613953,-1.4906489849090576,0.8224088549613953,-0.680917501449585,-0.39933839440345764,factor_1,abc384_d,573,medium,atcoder,,,,0.9116394519805908,0.9706960916519165,-3.3932132720947266,0.4119154214859009,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc384_d
abc375_a,-0.8300327658653259,-1.4982728958129883,0.8300327658653259,0.28926998376846313,9.277294158935547,factor_2,abc375_a,531,easy,atcoder,,,,5.159962177276611,5.1633381843566895,-11.618415832519531,8.621870040893555,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc375_a
arc196_d,-0.9904022216796875,-1.658642292022705,0.9904022216796875,-0.6974714398384094,-0.5390306115150452,factor_1,arc196_d,675,hard,atcoder,,,,0.9051042199134827,0.9645792245864868,-3.549217700958252,0.23193299770355225,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc196_d
abc390_a,-0.9947273135185242,-1.6629674434661865,0.9947273135185242,0.20423665642738342,8.229915618896484,factor_2,abc390_a,597,easy,atcoder,,,,4.207587242126465,4.2148590087890625,-9.924091339111328,6.598155975341797,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc390_a
abc367_b,-1.0450749397277832,-1.7133150100708008,1.0450749397277832,0.18765726685523987,8.079062461853027,factor_2,abc367_b,497,easy,atcoder,,,,4.088390350341797,4.096230506896973,-9.741927146911621,6.3152971267700195,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc367_b
3789,-1.1718908548355103,-1.8401309251785278,1.1718908548355103,-3.892737627029419,-3.850278615951538,factor_1,3789,285,hard,leetcode,,,,6.531276226043701,6.530313014984131,-14.639544486999512,10.959282875061035,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",3789
abc350_b,-1.2395198345184326,-1.9077599048614502,1.2395198345184326,0.12580448389053345,7.408214569091797,factor_2,abc350_b,437,easy,atcoder,,,,3.565486431121826,3.576129913330078,-8.916975021362305,5.101454734802246,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc350_b
abc334_e,-1.475511908531189,-2.143752098083496,1.475511908531189,-3.807168483734131,2.1531617641448975,factor_1,abc334_e,398,hard,atcoder,,,,1.5967934131622314,1.629671335220337,-5.337907791137695,1.0504038333892822,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc334_e
abc327_b,-1.5166223049163818,-2.1848623752593994,1.5166223049163818,1.3966684341430664,5.402462482452393,factor_2,abc327_b,375,easy,atcoder,,,,3.9790828227996826,3.9874653816223145,-10.00029468536377,5.6305694580078125,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc327_b
abc371_d,-1.5948892831802368,-2.263129234313965,1.5948892831802368,0.09532064944505692,8.397780418395996,factor_2,abc371_d,517,medium,atcoder,,,,4.477967262268066,4.484025955200195,-11.051819801330566,6.525561332702637,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc371_d
abc338_b,-1.6788398027420044,-2.3470797538757324,1.6788398027420044,1.7244327068328857,6.512226581573486,factor_2,abc338_b,405,easy,atcoder,,,,5.659242153167725,5.660909175872803,-13.442461013793945,8.748302459716797,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc338_b
abc304_a,-1.6970913410186768,-2.3653314113616943,1.6970913410186768,0.05871540307998657,7.917081356048584,factor_2,abc304_a,304,easy,atcoder,,,,4.007664680480957,4.015903472900391,-10.236502647399902,5.5058393478393555,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc304_a
abc371_a,-1.6985023021697998,-2.3667423725128174,1.6985023021697998,-0.3670104444026947,1.0414279699325562,factor_2,abc371_a,515,easy,atcoder,,,,1.000694751739502,1.0545380115509033,-4.433636665344238,-0.2998478412628174,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc371_a
abc370_a,-1.7003631591796875,-2.368603229522705,1.7003631591796875,2.2984344959259033,2.883716106414795,factor_2,abc370_a,511,easy,atcoder,,,,9.857892036437988,9.849068641662598,-21.67277717590332,16.935571670532227,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc370_a
arc182_e,-1.7450579404830933,-2.4132981300354004,1.7450579404830933,-1.016188383102417,0.00017033409676514566,factor_1,arc182_e,645,hard,atcoder,,,,1.0546746253967285,1.105744481086731,-4.580557346343994,-0.24603891372680664,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc182_e
abc389_f,-1.7481766939163208,-2.416416645050049,1.7481766939163208,-1.0168869495391846,-0.0001831882109399885,factor_1,abc389_f,596,hard,atcoder,,,,1.055045485496521,1.1060972213745117,-4.584367275238037,-0.24846601486206055,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc389_f
arc193_a,-1.7643574476242065,-2.4325976371765137,1.7643574476242065,-1.0223358869552612,-0.000968000094871968,factor_1,arc193_a,665,hard,atcoder,,,,1.0575358867645264,1.1084657907485962,-4.605190277099609,-0.26000475883483887,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc193_a
abc382_c,-1.7890812158584595,-2.4573211669921875,1.7890812158584595,-4.151065826416016,2.2542364597320557,factor_1,abc382_c,565,medium,atcoder,,,,1.6652992963790894,1.6966556310653687,-5.782766342163086,0.8681240081787109,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc382_c
abc313_b,-1.885011076927185,-2.553251266479492,1.885011076927185,-4.252758026123047,2.2833456993103027,factor_1,abc313_b,337,medium,atcoder,,,,1.6866644620895386,1.7175689935684204,-5.919686317443848,0.8131840229034424,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc313_b
abc385_c,-1.8850831985473633,-2.553323268890381,1.8850831985473633,-4.267343521118164,2.295367479324341,factor_1,abc385_c,579,medium,atcoder,,,,1.6909725666046143,1.7217873334884644,-5.92802619934082,0.8213798999786377,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc385_c
abc312_e,-1.936768889427185,-2.605009078979492,1.936768889427185,-1.995009422302246,-0.37219351530075073,factor_1,abc312_e,334,hard,atcoder,,,,1.2207874059677124,1.2647275924682617,-5.0838751792907715,-0.1261429786682129,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc312_e
abc399_f,-1.9655449390411377,-2.6337850093841553,1.9655449390411377,-2.0117669105529785,-0.38248002529144287,factor_1,abc399_f,636,hard,atcoder,,,,1.2219886779785156,1.2658836841583252,-5.114916801452637,-0.15265297889709473,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc399_f
abc360_c,-2.012178897857666,-2.6804189682006836,2.012178897857666,-4.4563446044921875,2.3781092166900635,factor_1,abc360_c,469,medium,atcoder,,,,1.7371785640716553,1.7670552730560303,-6.143847465515137,0.7830095291137695,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc360_c
1873_A,-2.0287373065948486,-2.696977376937866,2.0287373065948486,-0.37389466166496277,0.1055128201842308,factor_1,1873_A,0,easy,codeforces,,,,0.8095911145210266,0.8758549094200134,-4.4136528968811035,-0.9803017377853394,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",1873_A
arc188_b,-2.031775951385498,-2.7000160217285156,2.031775951385498,-2.047529935836792,-0.40677499771118164,factor_1,arc188_b,657,hard,atcoder,,,,1.2240488529205322,1.267866611480713,-5.18503475189209,-0.2149975299835205,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc188_b
abc357_d,-2.1391522884368896,-2.8073923587799072,2.1391522884368896,-4.70260763168335,2.5095770359039307,factor_1,abc357_d,460,medium,atcoder,,,,1.8040878772735596,1.8326829671859741,-6.39945125579834,0.7846662998199463,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc357_d
abc384_g,-2.153993844985962,-2.8222339153289795,2.153993844985962,-2.1263983249664307,-0.44983986020088196,factor_1,abc384_g,576,hard,atcoder,,,,1.230804204940796,1.274370551109314,-5.320000171661377,-0.32446765899658203,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc384_g
abc353_e,-2.206909418106079,-2.8751494884490967,2.206909418106079,-2.160125494003296,-0.4692074656486511,factor_1,abc353_e,449,hard,atcoder,,,,1.2334259748458862,1.2768954038619995,-5.377864837646484,-0.3724343776702881,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc353_e
abc318_d,-2.226160764694214,-2.8944008350372314,2.226160764694214,-3.609557628631592,0.8950940370559692,factor_1,abc318_d,346,medium,atcoder,,,,1.536065936088562,1.5703951120376587,-5.972375392913818,0.18357372283935547,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc318_d
abc394_g,-2.226896047592163,-2.8951361179351807,2.226896047592163,-2.1741511821746826,-0.47609665989875793,factor_1,abc394_g,617,hard,atcoder,,,,1.2347586154937744,1.2781789302825928,-5.40036678314209,-0.3899054527282715,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc394_g
abc377_g,-2.236467123031616,-2.904707193374634,2.236467123031616,-2.1806282997131348,-0.4791707694530487,factor_1,abc377_g,545,hard,atcoder,,,,1.23541259765625,1.278808832168579,-5.411172866821289,-0.3982417583465576,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc377_g
abc356_e,-2.2490763664245605,-2.917316436767578,2.2490763664245605,-2.190890312194824,-0.4836905598640442,factor_1,abc356_e,458,hard,atcoder,,,,1.236456274986267,1.2798141241073608,-5.42575216293335,-0.40888071060180664,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc356_e
abc379_d,-2.322744369506836,-2.9909844398498535,2.322744369506836,-4.952282905578613,2.6041946411132812,factor_1,abc379_d,551,medium,atcoder,,,,1.8723106384277344,1.8996838331222534,-6.714365005493164,0.7323958873748779,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc379_d
