item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
gemini_2.5_flash:abc363_e:392:bwd,-7.32521390914917,-5.689462184906006,7.32521390914917,2.7613556385040283,factor_1,gemini_2.5_flash:abc363_e:392:bwd,973,gemini_2.5_flash:abc363_e:392,abc363_e,gemini_2.5_flash,bwd,medium,B,4.977611064910889,4.9759392738342285,-15.442302703857422,4.063378810882568,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc383_c:340:bwd,-7.3316850662231445,-5.6959333419799805,7.3316850662231445,2.764446258544922,factor_1,gemini_2.5_flash_lite:abc383_c:340:bwd,1351,gemini_2.5_flash_lite:abc383_c:340,abc383_c,gemini_2.5_flash_lite,bwd,medium,B,4.986032009124756,4.9843549728393555,-15.465269088745117,4.073402404785156,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc396_e:172:fwd,-7.335073471069336,-5.699321746826172,7.335073471069336,-6.683671474456787,factor_1,gemini_2.5_pro:abc396_e:172:fwd,497,gemini_2.5_pro:abc396_e:172,abc396_e,gemini_2.5_pro,fwd,medium,A,3.3845694065093994,3.3839826583862305,-12.331928253173828,0.9332842826843262,"{'claude_haiku_4_5': 1.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc379_f:165:fwd,-7.335325241088867,-5.699573516845703,7.335325241088867,-6.642910480499268,factor_1,claude_4_opus:abc379_f:165:fwd,1783,claude_4_opus:abc379_f:165,abc379_f,claude_4_opus,fwd,hard,A,3.3639233112335205,3.3633527755737305,-12.29174518585205,0.8925981521606445,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc333_d:125:fwd,-7.355650424957275,-5.719898700714111,7.355650424957275,-6.661791801452637,factor_1,claude_4_opus:abc333_d:125:fwd,1743,claude_4_opus:abc333_d:125,abc333_d,claude_4_opus,fwd,medium,A,3.377943277359009,3.37736177444458,-12.33952808380127,0.8997306823730469,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc387_c:260:fwd,-7.3611016273498535,-5.7253499031066895,7.3611016273498535,-6.787474632263184,factor_1,gemini_2.5_flash:abc387_c:260:fwd,841,gemini_2.5_flash:abc387_c:260,abc387_c,gemini_2.5_flash,fwd,hard,A,3.4345083236694336,3.4338831901550293,-12.455760955810547,1.005061149597168,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3571:79:fwd,-7.365784168243408,-5.730032444000244,7.365784168243408,-1.6312689781188965,factor_1,claude_4_sonnet:3571:79:fwd,1897,claude_4_sonnet:3571:79,3571,claude_4_sonnet,fwd,easy,A,3.4569716453552246,3.456329107284546,-12.504437446594238,1.04437255859375,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3655:90:fwd,-7.376143455505371,-5.740391731262207,7.376143455505371,-6.7015228271484375,factor_1,gemini_2.5_flash:3655:90:fwd,671,gemini_2.5_flash:3655:90,3655,gemini_2.5_flash,fwd,medium,A,3.4029717445373535,3.4023706912994385,-12.409038543701172,0.9282550811767578,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc372_e:309:fwd,-7.382494926452637,-5.746743202209473,7.382494926452637,-6.630486011505127,factor_1,gemini_2.5_flash_lite:abc372_e:309:fwd,1320,gemini_2.5_flash_lite:abc372_e:309,abc372_e,gemini_2.5_flash_lite,fwd,easy,A,3.3634471893310547,3.3628768920898438,-12.337982177734375,0.8444957733154297,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3765:160:bwd,-7.386586666107178,-5.750834941864014,7.386586666107178,7.504576683044434,factor_1,gemini_2.5_flash_lite:3765:160:bwd,1171,gemini_2.5_flash_lite:3765:160,3765,gemini_2.5_flash_lite,bwd,easy,B,2.7368087768554688,2.736772298812866,-11.114908218383789,-0.3867611885070801,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc309_e:113:fwd,-7.3974761962890625,-5.761724472045898,7.3974761962890625,-6.80977201461792,factor_1,qwen3_235b:abc309_e:113:fwd,1513,qwen3_235b:abc309_e:113,abc309_e,qwen3_235b,fwd,hard,A,3.4555537700653076,3.4549124240875244,-12.533352851867676,1.009903907775879,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:abc386_f:186:bwd,-7.399325370788574,-5.76357364654541,7.399325370788574,7.406756401062012,factor_1,qwen3_235b:abc386_f:186:bwd,1586,qwen3_235b:abc386_f:186,abc386_f,qwen3_235b,bwd,hard,B,2.721024751663208,2.7210030555725098,-11.096739768981934,-0.4304075241088867,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc382_b:245:fwd,-7.403341770172119,-5.767590045928955,7.403341770172119,-6.639492988586426,factor_1,gemini_2.5_flash:abc382_b:245:fwd,826,gemini_2.5_flash:abc382_b:245,abc382_b,gemini_2.5_flash,fwd,easy,A,3.3713316917419434,3.370755195617676,-12.37427043914795,0.8390903472900391,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3702:144:bwd,-7.408297538757324,-5.77254581451416,7.408297538757324,2.780583381652832,factor_1,gemini_2.5_flash_lite:3702:144:bwd,1155,gemini_2.5_flash_lite:3702:144,3702,gemini_2.5_flash_lite,bwd,medium,B,5.0883660316467285,5.0866265296936035,-15.742334365844727,4.197242736816406,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3244:39:fwd,-7.412569522857666,-5.776817798614502,7.412569522857666,-1.64071786403656,factor_1,claude_4_sonnet:3244:39:fwd,1857,claude_4_sonnet:3244:39,3244,claude_4_sonnet,fwd,hard,A,3.496304750442505,3.4956324100494385,-12.628257751464844,1.0746216773986816,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3701:107:bwd,-7.415092468261719,-5.779340744018555,7.415092468261719,1.083367943763733,factor_1,claude_4_sonnet:3701:107:bwd,1925,claude_4_sonnet:3701:107,3701,claude_4_sonnet,bwd,hard,B,3.3065128326416016,3.3059873580932617,-12.259076118469238,0.7003946304321289,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc390_e:312:bwd,-7.427401542663574,-5.79164981842041,7.427401542663574,1.0844539403915405,factor_1,claude_3.7_sonnet:abc390_e:312:bwd,312,claude_3.7_sonnet:abc390_e:312,abc390_e,claude_3.7_sonnet,bwd,easy,B,3.313969850540161,3.313438653945923,-12.285989761352539,0.7026901245117188,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc349_e:139:fwd,-7.427405834197998,-5.791654109954834,7.427405834197998,-6.596601963043213,factor_1,qwen3_235b:abc349_e:139:fwd,1539,qwen3_235b:abc349_e:139,abc349_e,qwen3_235b,fwd,medium,A,3.342066526412964,3.341513156890869,-12.341020584106445,0.7577118873596191,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:arc184_e:190:bwd,-7.431437969207764,-5.7956862449646,7.431437969207764,1.0853376388549805,factor_1,claude_4_opus:arc184_e:190:bwd,1808,claude_4_opus:arc184_e:190,arc184_e,claude_4_opus,bwd,hard,B,3.3166708946228027,3.3161375522613525,-12.295315742492676,0.7039432525634766,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3657:91:bwd,-7.4390974044799805,-5.803345680236816,7.4390974044799805,7.427347660064697,factor_1,gemini_2.5_flash:3657:91:bwd,672,gemini_2.5_flash:3657:91,3657,gemini_2.5_flash,bwd,hard,B,2.7321341037750244,2.7321019172668457,-11.158266067504883,-0.4484257698059082,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3750:113:fwd,-7.442115306854248,-5.806363582611084,7.442115306854248,-1.6470396518707275,factor_1,claude_4_sonnet:3750:113:fwd,1931,claude_4_sonnet:3750:113,3750,claude_4_sonnet,fwd,easy,A,3.5214200019836426,3.520728588104248,-12.706991195678711,1.0942645072937012,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc381_d:147:fwd,-7.444426536560059,-5.8086748123168945,7.444426536560059,-1.6479181051254272,factor_1,gemini_2.5_pro:abc381_d:147:fwd,472,gemini_2.5_pro:abc381_d:147,abc381_d,gemini_2.5_pro,fwd,easy,A,3.5234367847442627,3.5227439403533936,-12.713253021240234,1.0959033966064453,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc365_d:295:bwd,-7.448066234588623,-5.812314510345459,7.448066234588623,1.087172508239746,factor_1,claude_3.7_sonnet:abc365_d:295:bwd,295,claude_3.7_sonnet:abc365_d:295,abc365_d,claude_3.7_sonnet,bwd,easy,B,3.326953411102295,3.3264119625091553,-12.332082748413086,0.7074532508850098,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3552:68:fwd,-7.449936389923096,-5.814184665679932,7.449936389923096,-1.6481213569641113,factor_1,gemini_2.5_flash:3552:68:fwd,649,gemini_2.5_flash:3552:68,3552,gemini_2.5_flash,fwd,easy,A,3.528017997741699,3.5273213386535645,-12.727734565734863,1.099365234375,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:arc194_b:387:bwd,-7.454259872436523,-5.818508148193359,7.454259872436523,2.8006465435028076,factor_1,gemini_2.5_flash_lite:arc194_b:387:bwd,1398,gemini_2.5_flash_lite:arc194_b:387,arc194_b,gemini_2.5_flash_lite,bwd,easy,B,5.150417804718018,5.1486406326293945,-15.909844398498535,4.272828102111816,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3560:350:fwd,-7.455934047698975,-5.8201823234558105,7.455934047698975,-6.70699405670166,factor_1,gemini_2.5_flash:3560:350:fwd,931,gemini_2.5_flash:3560:350,3560,gemini_2.5_flash,fwd,hard,A,3.4202451705932617,3.419630765914917,-12.522659301757812,0.8822941780090332,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc372_e:223:bwd,-7.4563822746276855,-5.8206305503845215,7.4563822746276855,2.797131061553955,factor_1,gemini_2.5_flash:abc372_e:223:bwd,804,gemini_2.5_flash:abc372_e:223,abc372_e,gemini_2.5_flash,bwd,easy,B,5.153359413146973,5.151580333709717,-15.917728424072266,4.2764668464660645,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3363:41:bwd,-7.456506729125977,-5.8207550048828125,7.456506729125977,2.8031342029571533,factor_1,gemini_2.5_flash:3363:41:bwd,622,gemini_2.5_flash:3363:41,3363,gemini_2.5_flash,bwd,easy,B,5.153387546539307,5.151608467102051,-15.91790771484375,4.276397705078125,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc340_e:131:bwd,-7.467226982116699,-5.831475257873535,7.467226982116699,2.8051769733428955,factor_1,qwen3_235b:abc340_e:131:bwd,1531,qwen3_235b:abc340_e:131,abc340_e,qwen3_235b,bwd,hard,B,5.168089866638184,5.166301727294922,-15.957427024841309,4.294476509094238,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:1883_B:1:fwd,-7.467929840087891,-5.832178115844727,7.467929840087891,-6.775958061218262,factor_1,claude_3.7_sonnet:1883_B:1:fwd,1,claude_3.7_sonnet:1883_B:1,1883_B,claude_3.7_sonnet,fwd,medium,A,3.46170973777771,3.4610636234283447,-12.615862846374512,0.9515066146850586,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc375_c:134:fwd,-7.483994007110596,-5.848242282867432,7.483994007110596,-1.6562936305999756,factor_1,gemini_2.5_pro:abc375_c:134:fwd,459,gemini_2.5_pro:abc375_c:134,abc375_c,gemini_2.5_pro,fwd,easy,A,3.5573644638061523,3.5566458702087402,-12.819268226623535,1.1227836608886719,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc372_d:308:bwd,-7.484555244445801,-5.848803520202637,7.484555244445801,1.0922350883483887,factor_1,gemini_2.5_flash_lite:abc372_d:308:bwd,1319,gemini_2.5_flash_lite:abc372_d:308,abc372_d,gemini_2.5_flash_lite,bwd,easy,B,3.350130319595337,3.3495705127716064,-12.413961410522461,0.7163548469543457,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc348_d:285:fwd,-7.484923839569092,-5.849172115325928,7.484923839569092,-6.7533488273620605,factor_1,claude_3.7_sonnet:abc348_d:285:fwd,285,claude_3.7_sonnet:abc348_d:285,abc348_d,claude_3.7_sonnet,fwd,medium,A,3.452545642852783,3.451906681060791,-12.614909172058105,0.91656494140625,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3166:21:bwd,-7.487463474273682,-5.851711750030518,7.487463474273682,1.0925830602645874,factor_1,gemini_2.5_flash:3166:21:bwd,602,gemini_2.5_flash:3166:21,3166,gemini_2.5_flash,bwd,easy,B,3.3519561290740967,3.3513948917388916,-12.420446395874023,0.7170224189758301,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc331_c:271:bwd,-7.491385459899902,-5.855633735656738,7.491385459899902,2.8148715496063232,factor_1,claude_3.7_sonnet:abc331_c:271:bwd,271,claude_3.7_sonnet:abc331_c:271,abc331_c,claude_3.7_sonnet,bwd,easy,B,5.2010908126831055,5.199283123016357,-16.046228408813477,4.3349609375,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3627:80:fwd,-7.494658470153809,-5.8589067459106445,7.494658470153809,-1.6579259634017944,factor_1,gemini_2.5_flash:3627:80:fwd,661,gemini_2.5_flash:3627:80,3627,gemini_2.5_flash,fwd,easy,A,3.5664827823638916,3.5657572746276855,-12.84779167175293,1.1299777030944824,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3416:45:bwd,-7.497622966766357,-5.861871242523193,7.497622966766357,1.0940468311309814,factor_1,claude_3.7_sonnet:3416:45:bwd,45,claude_3.7_sonnet:3416:45,3416,claude_3.7_sonnet,bwd,easy,B,3.358469247817993,3.357903003692627,-12.443361282348633,0.7196187973022461,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3759:74:bwd,-7.50632381439209,-5.870572090148926,7.50632381439209,2.8160057067871094,factor_1,claude_4_opus:3759:74:bwd,1692,claude_4_opus:3759:74,3759,claude_4_opus,bwd,easy,B,5.221779823303223,5.219959259033203,-16.10169219970703,4.36054801940918,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc312_f:148:bwd,-7.515340328216553,-5.879588603973389,7.515340328216553,2.827308416366577,factor_1,gemini_2.5_flash:abc312_f:148:bwd,729,gemini_2.5_flash:abc312_f:148,abc312_f,gemini_2.5_flash,bwd,medium,B,5.2337493896484375,5.231921672821045,-16.1341552734375,4.374978542327881,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3620:122:bwd,-7.520482540130615,-5.884730815887451,7.520482540130615,2.8242831230163574,factor_1,gemini_2.5_flash_lite:3620:122:bwd,1133,gemini_2.5_flash_lite:3620:122,3620,gemini_2.5_flash_lite,bwd,medium,B,5.241236209869385,5.239404201507568,-16.153963088989258,4.384501934051514,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc325_e:373:fwd,-7.527515888214111,-5.891764163970947,7.527515888214111,-3.3583123683929443,factor_1,gemini_2.5_flash:abc325_e:373:fwd,954,gemini_2.5_flash:abc325_e:373,abc325_e,gemini_2.5_flash,fwd,easy,A,1.4699859619140625,1.471640944480896,-8.776180267333984,-3.007347822189331,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc311_d:98:fwd,-7.5291523933410645,-5.8934006690979,7.5291523933410645,-6.773940563201904,factor_1,claude_3.7_sonnet:abc311_d:98:fwd,98,claude_3.7_sonnet:abc311_d:98,abc311_d,claude_3.7_sonnet,fwd,medium,A,3.471813440322876,3.4711596965789795,-12.696873664855957,0.9100723266601562,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc354_d:195:bwd,-7.533032417297363,-5.897280693054199,7.533032417297363,1.099041223526001,factor_1,gemini_2.5_flash:abc354_d:195:bwd,776,gemini_2.5_flash:abc354_d:195,abc354_d,gemini_2.5_flash,bwd,easy,B,3.381220579147339,3.38063645362854,-12.52332878112793,0.728766918182373,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3141:206:bwd,-7.534704685211182,-5.898952960968018,7.534704685211182,1.0993577241897583,factor_1,gemini_2.5_pro:3141:206:bwd,531,gemini_2.5_pro:3141:206,3141,gemini_2.5_pro,bwd,easy,B,3.382333517074585,3.3817484378814697,-12.527179718017578,0.7292742729187012,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
