question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3548,"['qwen3_235b:3548:50:fwd', 'gemini_2.5_flash:3548:65:fwd', 'claude_3.7_sonnet:3548:58:bwd', 'claude_4_opus:3548:46:fwd', 'gemini_2.5_flash_lite:3548:101:bwd', 'claude_4_sonnet:3548:74:bwd']","['qwen3_235b:3548:50', 'gemini_2.5_flash:3548:65', 'claude_3.7_sonnet:3548:58', 'claude_4_opus:3548:46', 'gemini_2.5_flash_lite:3548:101', 'claude_4_sonnet:3548:74']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3548:50:fwd': 'A', 'gemini_2.5_flash:3548:65:fwd': 'A', 'claude_3.7_sonnet:3548:58:bwd': 'B', 'claude_4_opus:3548:46:fwd': 'A', 'gemini_2.5_flash_lite:3548:101:bwd': 'B', 'claude_4_sonnet:3548:74:bwd': 'B'}",6,hard,0.4269494613011678,1.8410450021425884,6.240549347338864,1.730019986973039,1.7299144576002554,"{'qwen3_235b:3548:50:fwd': 'factor_2', 'gemini_2.5_flash:3548:65:fwd': 'factor_2', 'claude_3.7_sonnet:3548:58:bwd': 'factor_2', 'claude_4_opus:3548:46:fwd': 'factor_1', 'gemini_2.5_flash_lite:3548:101:bwd': 'factor_1', 'claude_4_sonnet:3548:74:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3363,"['gemini_2.5_flash_lite:3363:66:bwd', 'claude_4_sonnet:3363:51:fwd', 'gemini_2.5_flash:3363:41:bwd']","['gemini_2.5_flash_lite:3363:66', 'claude_4_sonnet:3363:51', 'gemini_2.5_flash:3363:41']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3363:66:bwd': 'B', 'claude_4_sonnet:3363:51:fwd': 'A', 'gemini_2.5_flash:3363:41:bwd': 'B'}",3,hard,3.3231555620829263,4.7372511227925616,8.427581329165234,4.002540921402562,4.001257164045929,"{'gemini_2.5_flash_lite:3363:66:bwd': 'factor_1', 'claude_4_sonnet:3363:51:fwd': 'factor_1', 'gemini_2.5_flash:3363:41:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3786,"['gemini_2.5_flash:3786:363:fwd', 'qwen3_235b:3786:101:bwd', 'claude_4_opus:3786:80:bwd', 'claude_4_sonnet:3786:122:bwd']","['gemini_2.5_flash:3786:363', 'qwen3_235b:3786:101', 'claude_4_opus:3786:80', 'claude_4_sonnet:3786:122']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3786:363:fwd': 'A', 'qwen3_235b:3786:101:bwd': 'B', 'claude_4_opus:3786:80:bwd': 'B', 'claude_4_sonnet:3786:122:bwd': 'B'}",4,hard,0.790851672179997,2.2049472630023956,7.043901481065532,4.371232203140521,4.3695791418262555,"{'gemini_2.5_flash:3786:363:fwd': 'factor_2', 'qwen3_235b:3786:101:bwd': 'factor_2', 'claude_4_opus:3786:80:bwd': 'factor_2', 'claude_4_sonnet:3786:122:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 0.75}"
abc387_c,"['claude_4_opus:abc387_c:173:fwd', 'gemini_2.5_flash_lite:abc387_c:351:fwd', 'claude_3.7_sonnet:abc387_c:162:fwd', 'qwen3_235b:abc387_c:187:fwd', 'gemini_2.5_pro:abc387_c:156:bwd', 'gemini_2.5_flash:abc387_c:260:fwd']","['claude_4_opus:abc387_c:173', 'gemini_2.5_flash_lite:abc387_c:351', 'claude_3.7_sonnet:abc387_c:162', 'qwen3_235b:abc387_c:187', 'gemini_2.5_pro:abc387_c:156', 'gemini_2.5_flash:abc387_c:260']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc387_c:173:fwd': 'A', 'gemini_2.5_flash_lite:abc387_c:351:fwd': 'A', 'claude_3.7_sonnet:abc387_c:162:fwd': 'A', 'qwen3_235b:abc387_c:187:fwd': 'A', 'gemini_2.5_pro:abc387_c:156:bwd': 'B', 'gemini_2.5_flash:abc387_c:260:fwd': 'A'}",6,hard,1.7909848255415757,3.2050803701082864,5.273453251975431,2.764513024249048,2.7636470054093305,"{'claude_4_opus:abc387_c:173:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc387_c:351:fwd': 'factor_1', 'claude_3.7_sonnet:abc387_c:162:fwd': 'factor_1', 'qwen3_235b:abc387_c:187:fwd': 'factor_2', 'gemini_2.5_pro:abc387_c:156:bwd': 'factor_2', 'gemini_2.5_flash:abc387_c:260:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.5, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.8333333333333334, 'qwen3_5_0_8b': 0.8333333333333334, 'qwen3_5_27b': 0.16666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.16666666666666666}"
abc348_d,"['gemini_2.5_flash:abc348_d:188:fwd', 'claude_4_opus:abc348_d:137:bwd', 'gemini_2.5_pro:abc348_d:229:fwd', 'claude_3.7_sonnet:abc348_d:285:fwd', 'gemini_2.5_flash_lite:abc348_d:254:bwd', 'qwen3_235b:abc348_d:138:fwd']","['gemini_2.5_flash:abc348_d:188', 'claude_4_opus:abc348_d:137', 'gemini_2.5_pro:abc348_d:229', 'claude_3.7_sonnet:abc348_d:285', 'gemini_2.5_flash_lite:abc348_d:254', 'qwen3_235b:abc348_d:138']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc348_d:188:fwd': 'A', 'claude_4_opus:abc348_d:137:bwd': 'B', 'gemini_2.5_pro:abc348_d:229:fwd': 'A', 'claude_3.7_sonnet:abc348_d:285:fwd': 'A', 'gemini_2.5_flash_lite:abc348_d:254:bwd': 'B', 'qwen3_235b:abc348_d:138:fwd': 'A'}",6,hard,0.7557820280392965,2.169877588748932,5.829345185742149,1.657668297886412,1.6576284213654733,"{'gemini_2.5_flash:abc348_d:188:fwd': 'factor_2', 'claude_4_opus:abc348_d:137:bwd': 'factor_1', 'gemini_2.5_pro:abc348_d:229:fwd': 'factor_2', 'claude_3.7_sonnet:abc348_d:285:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc348_d:254:bwd': 'factor_1', 'qwen3_235b:abc348_d:138:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.16666666666666666}"
abc386_e,"['gemini_2.5_flash:abc386_e:259:bwd', 'qwen3_235b:abc386_e:185:fwd', 'gemini_2.5_flash_lite:abc386_e:350:fwd']","['gemini_2.5_flash:abc386_e:259', 'qwen3_235b:abc386_e:185', 'gemini_2.5_flash_lite:abc386_e:350']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc386_e:259:bwd': 'B', 'qwen3_235b:abc386_e:185:fwd': 'A', 'gemini_2.5_flash_lite:abc386_e:350:fwd': 'A'}",3,hard,-1.5339571634928386,-0.11986160278320312,10.003317257641552,1.4016837810760086,1.402786986773003,"{'gemini_2.5_flash:abc386_e:259:bwd': 'factor_2', 'qwen3_235b:abc386_e:185:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc386_e:350:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.6666666666666666}"
abc394_g,"['gemini_2.5_flash:abc394_g:421:bwd', 'claude_4_sonnet:abc394_g:259:bwd', 'qwen3_235b:abc394_g:202:bwd']","['gemini_2.5_flash:abc394_g:421', 'claude_4_sonnet:abc394_g:259', 'qwen3_235b:abc394_g:202']","['claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']",['bwd'],"{'gemini_2.5_flash:abc394_g:421:bwd': 'B', 'claude_4_sonnet:abc394_g:259:bwd': 'B', 'qwen3_235b:abc394_g:202:bwd': 'B'}",3,hard,5.278412818908691,6.692508379618327,3.2803390989758556,2.21099686245041,2.2110677218032024,"{'gemini_2.5_flash:abc394_g:421:bwd': 'factor_1', 'claude_4_sonnet:abc394_g:259:bwd': 'factor_1', 'qwen3_235b:abc394_g:202:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.6666666666666666}"
3690,"['qwen3_235b:3690:76:fwd', 'gemini_2.5_pro:3690:54:fwd', 'gemini_2.5_flash:3690:97:fwd', 'claude_4_sonnet:3690:104:fwd', 'gemini_2.5_flash_lite:3690:138:bwd']","['qwen3_235b:3690:76', 'gemini_2.5_pro:3690:54', 'gemini_2.5_flash:3690:97', 'claude_4_sonnet:3690:104', 'gemini_2.5_flash_lite:3690:138']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3690:76:fwd': 'A', 'gemini_2.5_pro:3690:54:fwd': 'A', 'gemini_2.5_flash:3690:97:fwd': 'A', 'claude_4_sonnet:3690:104:fwd': 'A', 'gemini_2.5_flash_lite:3690:138:bwd': 'B'}",5,hard,4.109522859752178,5.523618388175964,3.386269451067294,3.2993629343916444,3.2982450328535604,"{'qwen3_235b:3690:76:fwd': 'factor_2', 'gemini_2.5_pro:3690:54:fwd': 'factor_1', 'gemini_2.5_flash:3690:97:fwd': 'factor_1', 'claude_4_sonnet:3690:104:fwd': 'factor_2', 'gemini_2.5_flash_lite:3690:138:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.2, 'mistral_14b': 0.6, 'mistral_3b': 0.4, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.2, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.0}"
abc382_f,"['gemini_2.5_flash:abc382_f:248:bwd', 'gemini_2.5_pro:abc382_f:241:fwd', 'gemini_2.5_flash_lite:abc382_f:339:bwd', 'qwen3_235b:abc382_f:174:fwd']","['gemini_2.5_flash:abc382_f:248', 'gemini_2.5_pro:abc382_f:241', 'gemini_2.5_flash_lite:abc382_f:339', 'qwen3_235b:abc382_f:174']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc382_f:248:bwd': 'B', 'gemini_2.5_pro:abc382_f:241:fwd': 'A', 'gemini_2.5_flash_lite:abc382_f:339:bwd': 'B', 'qwen3_235b:abc382_f:174:fwd': 'A'}",4,hard,-0.855921745300293,0.558173805475235,6.5770395011230285,2.553020655219068,2.552535570757959,"{'gemini_2.5_flash:abc382_f:248:bwd': 'factor_2', 'gemini_2.5_pro:abc382_f:241:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc382_f:339:bwd': 'factor_2', 'qwen3_235b:abc382_f:174:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.75, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc399_f,"['gemini_2.5_flash_lite:abc399_f:378:fwd', 'gemini_2.5_flash:abc399_f:287:fwd']","['gemini_2.5_flash_lite:abc399_f:378', 'gemini_2.5_flash:abc399_f:287']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash_lite:abc399_f:378:fwd': 'A', 'gemini_2.5_flash:abc399_f:287:fwd': 'A'}",2,easy,6.5586535930633545,7.97274923324585,2.2614562546348487,6.5109029170085915,6.50837796968015,"{'gemini_2.5_flash_lite:abc399_f:378:fwd': 'factor_2', 'gemini_2.5_flash:abc399_f:287:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc333_c,"['claude_3.7_sonnet:abc333_c:272:fwd', 'gemini_2.5_flash_lite:abc333_c:226:fwd']","['claude_3.7_sonnet:abc333_c:272', 'gemini_2.5_flash_lite:abc333_c:226']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']",['fwd'],"{'claude_3.7_sonnet:abc333_c:272:fwd': 'A', 'gemini_2.5_flash_lite:abc333_c:226:fwd': 'A'}",2,easy,0.18247485160827637,1.5965704917907715,10.962312352685668,3.239137678946107,3.238746477762429,"{'claude_3.7_sonnet:abc333_c:272:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc333_c:226:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
2839,"['gemini_2.5_flash:2839:6:fwd', 'claude_4_opus:2839:5:fwd', 'gemini_2.5_flash_lite:2839:9:fwd', 'claude_4_sonnet:2839:8:bwd', 'qwen3_235b:2839:3:fwd', 'claude_3.7_sonnet:2839:9:fwd']","['gemini_2.5_flash:2839:6', 'claude_4_opus:2839:5', 'gemini_2.5_flash_lite:2839:9', 'claude_4_sonnet:2839:8', 'qwen3_235b:2839:3', 'claude_3.7_sonnet:2839:9']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:2839:6:fwd': 'A', 'claude_4_opus:2839:5:fwd': 'A', 'gemini_2.5_flash_lite:2839:9:fwd': 'A', 'claude_4_sonnet:2839:8:bwd': 'B', 'qwen3_235b:2839:3:fwd': 'A', 'claude_3.7_sonnet:2839:9:fwd': 'A'}",6,hard,0.5900286535422007,2.004124194383621,4.695465277179425,0.7856375640492832,0.7868421370687765,"{'gemini_2.5_flash:2839:6:fwd': 'factor_1', 'claude_4_opus:2839:5:fwd': 'factor_2', 'gemini_2.5_flash_lite:2839:9:fwd': 'factor_2', 'claude_4_sonnet:2839:8:bwd': 'factor_1', 'qwen3_235b:2839:3:fwd': 'factor_1', 'claude_3.7_sonnet:2839:9:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.5, 'mistral_3b': 0.8333333333333334, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
arc189_d,"['claude_4_opus:arc189_d:192:fwd', 'claude_4_sonnet:arc189_d:278:bwd', 'gemini_2.5_flash:arc189_d:298:fwd', 'claude_3.7_sonnet:arc189_d:181:bwd', 'qwen3_235b:arc189_d:215:fwd']","['claude_4_opus:arc189_d:192', 'claude_4_sonnet:arc189_d:278', 'gemini_2.5_flash:arc189_d:298', 'claude_3.7_sonnet:arc189_d:181', 'qwen3_235b:arc189_d:215']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:arc189_d:192:fwd': 'A', 'claude_4_sonnet:arc189_d:278:bwd': 'B', 'gemini_2.5_flash:arc189_d:298:fwd': 'A', 'claude_3.7_sonnet:arc189_d:181:bwd': 'B', 'qwen3_235b:arc189_d:215:fwd': 'A'}",5,medium,0.31809585094451903,1.7321914196014405,4.606521131799785,1.0714626074606406,1.072342187793622,"{'claude_4_opus:arc189_d:192:fwd': 'factor_1', 'claude_4_sonnet:arc189_d:278:bwd': 'factor_1', 'gemini_2.5_flash:arc189_d:298:fwd': 'factor_2', 'claude_3.7_sonnet:arc189_d:181:bwd': 'factor_1', 'qwen3_235b:arc189_d:215:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.6, 'mistral_3b': 0.8, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.4, 'qwen3_5_2b': 0.2, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}"
abc385_d,"['gemini_2.5_flash_lite:abc385_d:347:bwd', 'gemini_2.5_pro:abc385_d:153:bwd', 'claude_3.7_sonnet:abc385_d:307:fwd']","['gemini_2.5_flash_lite:abc385_d:347', 'gemini_2.5_pro:abc385_d:153', 'claude_3.7_sonnet:abc385_d:307']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc385_d:347:bwd': 'B', 'gemini_2.5_pro:abc385_d:153:bwd': 'B', 'claude_3.7_sonnet:abc385_d:307:fwd': 'A'}",3,hard,0.18009623885154724,1.5941918293635051,7.326929760457248,2.505112328928103,2.5049115050657176,"{'gemini_2.5_flash_lite:abc385_d:347:bwd': 'factor_2', 'gemini_2.5_pro:abc385_d:153:bwd': 'factor_2', 'claude_3.7_sonnet:abc385_d:307:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3658,"['gemini_2.5_pro:3658:48:bwd', 'gemini_2.5_flash_lite:3658:131:fwd', 'qwen3_235b:3658:71:fwd', 'gemini_2.5_flash:3658:358:bwd', 'claude_3.7_sonnet:3658:244:bwd', 'claude_4_opus:3658:63:fwd']","['gemini_2.5_pro:3658:48', 'gemini_2.5_flash_lite:3658:131', 'qwen3_235b:3658:71', 'gemini_2.5_flash:3658:358', 'claude_3.7_sonnet:3658:244', 'claude_4_opus:3658:63']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:3658:48:bwd': 'B', 'gemini_2.5_flash_lite:3658:131:fwd': 'A', 'qwen3_235b:3658:71:fwd': 'A', 'gemini_2.5_flash:3658:358:bwd': 'B', 'claude_3.7_sonnet:3658:244:bwd': 'B', 'claude_4_opus:3658:63:fwd': 'A'}",6,hard,-0.8953115940093994,0.518783966700236,5.469822997455419,2.086637796606636,2.0862401313347188,"{'gemini_2.5_pro:3658:48:bwd': 'factor_1', 'gemini_2.5_flash_lite:3658:131:fwd': 'factor_2', 'qwen3_235b:3658:71:fwd': 'factor_1', 'gemini_2.5_flash:3658:358:bwd': 'factor_2', 'claude_3.7_sonnet:3658:244:bwd': 'factor_1', 'claude_4_opus:3658:63:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc338_c,['gemini_2.5_flash_lite:abc338_c:237:bwd'],['gemini_2.5_flash_lite:abc338_c:237'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:abc338_c:237:bwd': 'B'},1,hard,7.6928253173828125,9.106921195983887,0.0,6.583104610443115,6.581104278564453,{'gemini_2.5_flash_lite:abc338_c:237:bwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc334_c,"['gemini_2.5_flash_lite:abc334_c:228:fwd', 'gemini_2.5_flash:abc334_c:173:fwd', 'claude_4_sonnet:abc334_c:172:bwd']","['gemini_2.5_flash_lite:abc334_c:228', 'gemini_2.5_flash:abc334_c:173', 'claude_4_sonnet:abc334_c:172']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc334_c:228:fwd': 'A', 'gemini_2.5_flash:abc334_c:173:fwd': 'A', 'claude_4_sonnet:abc334_c:172:bwd': 'B'}",3,easy,3.214500069618225,4.628595511118571,4.4556006533321355,12.125611229750293,12.120048564352812,"{'gemini_2.5_flash_lite:abc334_c:228:fwd': 'factor_1', 'gemini_2.5_flash:abc334_c:173:fwd': 'factor_2', 'claude_4_sonnet:abc334_c:172:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}"
2920,"['gemini_2.5_flash:2920:12:bwd', 'claude_3.7_sonnet:2920:13:fwd', 'gemini_2.5_flash_lite:2920:20:fwd', 'claude_4_opus:2920:10:fwd']","['gemini_2.5_flash:2920:12', 'claude_3.7_sonnet:2920:13', 'gemini_2.5_flash_lite:2920:20', 'claude_4_opus:2920:10']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:2920:12:bwd': 'B', 'claude_3.7_sonnet:2920:13:fwd': 'A', 'gemini_2.5_flash_lite:2920:20:fwd': 'A', 'claude_4_opus:2920:10:fwd': 'A'}",4,medium,3.8596164882183075,5.273711919784546,3.948221996628892,1.425510302269201,1.4261377235624204,"{'gemini_2.5_flash:2920:12:bwd': 'factor_1', 'claude_3.7_sonnet:2920:13:fwd': 'factor_2', 'gemini_2.5_flash_lite:2920:20:fwd': 'factor_2', 'claude_4_opus:2920:10:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.5, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.0}"
abc364_c,"['claude_4_opus:abc364_c:149:bwd', 'gemini_2.5_flash_lite:abc364_c:288:bwd', 'gemini_2.5_flash:abc364_c:210:bwd', 'gemini_2.5_pro:abc364_c:118:bwd', 'claude_4_sonnet:abc364_c:210:fwd', 'claude_3.7_sonnet:abc364_c:143:bwd']","['claude_4_opus:abc364_c:149', 'gemini_2.5_flash_lite:abc364_c:288', 'gemini_2.5_flash:abc364_c:210', 'gemini_2.5_pro:abc364_c:118', 'claude_4_sonnet:abc364_c:210', 'claude_3.7_sonnet:abc364_c:143']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_4_opus:abc364_c:149:bwd': 'B', 'gemini_2.5_flash_lite:abc364_c:288:bwd': 'B', 'gemini_2.5_flash:abc364_c:210:bwd': 'B', 'gemini_2.5_pro:abc364_c:118:bwd': 'B', 'claude_4_sonnet:abc364_c:210:fwd': 'A', 'claude_3.7_sonnet:abc364_c:143:bwd': 'B'}",6,hard,-1.3406064460674922,0.07348901033401489,5.209679581428581,2.015139579797118,2.014796956207134,"{'claude_4_opus:abc364_c:149:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc364_c:288:bwd': 'factor_2', 'gemini_2.5_flash:abc364_c:210:bwd': 'factor_2', 'gemini_2.5_pro:abc364_c:118:bwd': 'factor_2', 'claude_4_sonnet:abc364_c:210:fwd': 'factor_1', 'claude_3.7_sonnet:abc364_c:143:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.8333333333333334, 'qwen3_5_0_8b': 0.16666666666666666, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.8333333333333334, 'qwen3_5_9b': 0.6666666666666666}"
