item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
claude_3.7_sonnet:3345:37:fwd,-6.688345909118652,-5.274250507354736,6.688345909118652,1.0254218578338623,1.5219422578811646,factor_2,claude_3.7_sonnet:3345:37:fwd,37,claude_3.7_sonnet:3345:37,3345,claude_3.7_sonnet,fwd,medium,A,4.80893611907959,4.808197021484375,-14.69831657409668,4.149816036224365,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc333_d:93:bwd,-6.69239616394043,-5.278300762176514,6.69239616394043,-3.469339609146118,-1.6248222589492798,factor_1,gemini_2.5_pro:abc333_d:93:bwd,418,gemini_2.5_pro:abc333_d:93,abc333_d,gemini_2.5_pro,bwd,hard,B,25.03022575378418,25.018617630004883,-54.31479263305664,43.7581901550293,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc374_f:225:fwd,-6.697269439697266,-5.28317403793335,6.697269439697266,0.9853088855743408,5.292713165283203,factor_2,claude_4_sonnet:abc374_f:225:fwd,2043,claude_4_sonnet:abc374_f:225,abc374_f,claude_4_sonnet,fwd,medium,A,2.0376980304718018,2.0403802394866943,-9.282319068908691,-1.2840287685394287,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3413:47:fwd,-6.712713241577148,-5.298617839813232,6.712713241577148,0.8710349798202515,1.623631477355957,factor_2,gemini_2.5_flash:3413:47:fwd,628,gemini_2.5_flash:3413:47,3413,gemini_2.5_flash,fwd,easy,A,4.79943323135376,4.798701763153076,-14.704072952270508,4.106837749481201,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc313_b:149:fwd,-6.723533630371094,-5.309438228607178,6.723533630371094,-0.059757404029369354,1.0119379758834839,factor_2,gemini_2.5_flash:abc313_b:149:fwd,730,gemini_2.5_flash:abc313_b:149,abc313_b,gemini_2.5_flash,fwd,easy,A,2.0898633003234863,2.0924296379089355,-9.410600662231445,-1.2082762718200684,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3080:196:fwd,-6.734643936157227,-5.3205485343933105,6.734643936157227,-1.95107901096344,3.6235244274139404,factor_2,claude_3.7_sonnet:3080:196:fwd,196,claude_3.7_sonnet:3080:196,3080,claude_3.7_sonnet,fwd,medium,A,2.211590528488159,2.2139034271240234,-9.659799575805664,-0.9812979698181152,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3395:29:fwd,-6.741805076599121,-5.327709674835205,6.741805076599121,2.3842334747314453,0.22384904325008392,factor_1,claude_4_opus:3395:29:fwd,1647,claude_4_opus:3395:29,3395,claude_4_opus,fwd,easy,A,4.138984203338623,4.138814449310303,-13.439786911010742,2.784367084503174,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:2857:7:fwd,-6.743990898132324,-5.329895496368408,6.743990898132324,6.6866936683654785,1.2691142559051514,factor_1,claude_4_opus:2857:7:fwd,1625,claude_4_opus:2857:7,2857,claude_4_opus,fwd,medium,A,2.3427939414978027,2.3448562622070312,-9.925813674926758,-0.7339773178100586,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:arc185_b:272:bwd,-6.78605318069458,-5.371957778930664,6.78605318069458,-1.487753987312317,0.5134750604629517,factor_1,claude_4_sonnet:arc185_b:272:bwd,2090,claude_4_sonnet:arc185_b:272,arc185_b,claude_4_sonnet,bwd,medium,B,1.2335866689682007,1.2390222549438477,-7.800441741943359,-2.943474054336548,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3655:46:bwd,-6.815676212310791,-5.401580810546875,6.815676212310791,-3.4187073707580566,-1.6678435802459717,factor_1,gemini_2.5_pro:3655:46:bwd,371,gemini_2.5_pro:3655:46,3655,gemini_2.5_pro,bwd,medium,B,26.17998504638672,26.167816162109375,-56.69050216674805,45.8873405456543,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3680:134:fwd,-6.822726249694824,-5.408630847930908,6.822726249694824,0.8580480813980103,1.6623806953430176,factor_2,gemini_2.5_flash_lite:3680:134:fwd,1145,gemini_2.5_flash_lite:3680:134,3680,gemini_2.5_flash_lite,fwd,easy,A,4.951391696929932,4.950540542602539,-15.111690521240234,4.29442834854126,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3591:115:fwd,-6.833489418029785,-5.419394016265869,6.833489418029785,1.0051268339157104,5.429228782653809,factor_2,gemini_2.5_flash_lite:3591:115:fwd,1126,gemini_2.5_flash_lite:3591:115,3591,gemini_2.5_flash_lite,fwd,easy,A,2.0742053985595703,2.07680606842041,-9.489933967590332,-1.3488540649414062,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc302_e:86:fwd,-6.839508533477783,-5.425413131713867,6.839508533477783,0.9078068733215332,1.6400920152664185,factor_2,claude_4_opus:abc302_e:86:fwd,1704,claude_4_opus:abc302_e:86,abc302_e,claude_4_opus,fwd,easy,A,5.000987529754639,5.000097751617432,-15.225605010986328,4.374778747558594,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:2837:8:bwd,-6.850947380065918,-5.436851978302002,6.850947380065918,-3.5603480339050293,-2.996776580810547,factor_1,gemini_2.5_flash_lite:2837:8:bwd,1019,gemini_2.5_flash_lite:2837:8,2837,gemini_2.5_flash_lite,bwd,hard,B,31.133010864257812,31.11844253540039,-66.42900085449219,55.5552978515625,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc343_c:128:fwd,-6.861018657684326,-5.44692325592041,6.861018657684326,-0.06271062046289444,1.0323684215545654,factor_2,claude_3.7_sonnet:abc343_c:128:fwd,128,claude_3.7_sonnet:abc343_c:128,abc343_c,claude_3.7_sonnet,fwd,easy,A,2.135204315185547,2.1376736164093018,-9.636763572692871,-1.2570829391479492,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc329_b:374:bwd,-6.8622541427612305,-5.4481587409973145,6.8622541427612305,-3.556907892227173,-0.6568353176116943,factor_1,gemini_2.5_flash:abc329_b:374:bwd,955,gemini_2.5_flash:abc329_b:374,abc329_b,gemini_2.5_flash,bwd,medium,B,23.802539825439453,23.791532516479492,-52.07956314086914,41.18324661254883,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc308_d:253:fwd,-6.873661994934082,-5.459566593170166,6.873661994934082,-0.06301017105579376,1.0342280864715576,factor_2,claude_3.7_sonnet:abc308_d:253:fwd,253,claude_3.7_sonnet:abc308_d:253,abc308_d,claude_3.7_sonnet,fwd,easy,A,2.1394095420837402,2.1418700218200684,-9.657631874084473,-1.2615013122558594,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc385_d:307:fwd,-6.875246524810791,-5.461151123046875,6.875246524810791,-0.3775073289871216,2.5810604095458984,factor_2,claude_3.7_sonnet:abc385_d:307:fwd,307,claude_3.7_sonnet:abc385_d:307,abc385_d,claude_3.7_sonnet,fwd,medium,A,3.410754680633545,3.4113152027130127,-12.147329330444336,1.2250266075134277,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc368_f:400:fwd,-6.900086879730225,-5.485991477966309,6.900086879730225,2.546144962310791,0.18555083870887756,factor_1,gemini_2.5_flash:abc368_f:400:fwd,981,gemini_2.5_flash:abc368_f:400,abc368_f,gemini_2.5_flash,fwd,easy,A,4.41649866104126,4.416084289550781,-14.14151668548584,3.1695337295532227,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc354_a:289:fwd,-6.904374599456787,-5.490279197692871,6.904374599456787,6.477932929992676,1.3261775970458984,factor_1,claude_3.7_sonnet:abc354_a:289:fwd,289,claude_3.7_sonnet:abc354_a:289,abc354_a,claude_3.7_sonnet,fwd,easy,A,2.331761360168457,2.33384370803833,-10.064613342285156,-0.9159455299377441,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3677:93:fwd,-6.941411972045898,-5.527316570281982,6.941411972045898,1.007415771484375,5.437539577484131,factor_2,gemini_2.5_flash:3677:93:fwd,674,gemini_2.5_flash:3677:93,3677,gemini_2.5_flash,fwd,medium,A,2.0893375873565674,2.091905355453491,-9.627450942993164,-1.4271821975708008,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3317:49:bwd,-6.9499688148498535,-5.5358734130859375,6.9499688148498535,-4.749398708343506,1.4964574575424194,factor_1,claude_4_sonnet:3317:49:bwd,1867,claude_4_sonnet:3317:49,3317,claude_4_sonnet,bwd,easy,B,13.352428436279297,13.346634864807129,-31.69527816772461,20.623531341552734,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc341_c:182:fwd,-6.9757208824157715,-5.5616254806518555,6.9757208824157715,6.9196319580078125,1.3053287267684937,factor_1,gemini_2.5_flash:abc341_c:182:fwd,763,gemini_2.5_flash:abc341_c:182,abc341_c,gemini_2.5_flash,fwd,easy,A,2.4222984313964844,2.4242188930511475,-10.313095092773438,-0.8101563453674316,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:2754:304:bwd,-6.985982418060303,-5.571887016296387,6.985982418060303,-3.3105664253234863,-2.5570013523101807,factor_1,gemini_2.5_flash:2754:304:bwd,885,gemini_2.5_flash:2754:304,2754,gemini_2.5_flash,bwd,easy,B,27.725725173950195,27.712806701660156,-59.88898849487305,48.74521255493164,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc366_e:213:fwd,-6.994277000427246,-5.58018159866333,6.994277000427246,2.621851682662964,0.16916035115718842,factor_1,claude_4_sonnet:abc366_e:213:fwd,2031,claude_4_sonnet:abc366_e:213,abc366_e,claude_4_sonnet,fwd,easy,A,4.550424575805664,4.549896717071533,-14.497980117797852,3.337616443634033,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc301_e:75:fwd,-7.010581970214844,-5.596486568450928,7.010581970214844,0.9712300300598145,1.652556300163269,factor_2,gemini_2.5_pro:abc301_e:75:fwd,400,gemini_2.5_pro:abc301_e:75,abc301_e,gemini_2.5_pro,fwd,hard,A,5.2919921875,5.290882110595703,-15.966615676879883,4.7736430168151855,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:arc181_b:321:bwd,-7.011931896209717,-5.597836494445801,7.011931896209717,-0.9657067656517029,-0.9590591192245483,factor_1,claude_3.7_sonnet:arc181_b:321:bwd,321,claude_3.7_sonnet:arc181_b:321,arc181_b,claude_3.7_sonnet,bwd,medium,B,1.3455235958099365,1.3504070043563843,-8.244634628295898,-2.9510385990142822,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc361_b:389:fwd,-7.015349864959717,-5.601254463195801,7.015349864959717,6.990875244140625,1.3098104000091553,factor_1,gemini_2.5_flash:abc361_b:389:fwd,970,gemini_2.5_flash:abc361_b:389,abc361_b,gemini_2.5_flash,fwd,easy,A,2.439258337020874,2.4411492347717285,-10.385907173156738,-0.8166017532348633,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:2824:2:fwd,-7.031439781188965,-5.617344379425049,7.031439781188965,-0.0664791688323021,1.0576518774032593,factor_2,claude_4_opus:2824:2:fwd,1620,claude_4_opus:2824:2,2824,claude_4_opus,fwd,easy,A,2.19283390045166,2.1951842308044434,-9.919905662536621,-1.3147830963134766,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc379_f:166:bwd,-7.033951282501221,-5.619855880737305,7.033951282501221,-1.2734042406082153,-2.0666308403015137,factor_2,qwen3_235b:abc379_f:166:bwd,1566,qwen3_235b:abc379_f:166,abc379_f,qwen3_235b,bwd,hard,B,2.1876652240753174,2.190026044845581,-9.912306785583496,-1.3274049758911133,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc318_e:155:fwd,-7.048519611358643,-5.634424209594727,7.048519611358643,1.0237174034118652,5.559261798858643,factor_2,gemini_2.5_flash:abc318_e:155:fwd,736,gemini_2.5_flash:abc318_e:155,abc318_e,gemini_2.5_flash,fwd,medium,A,2.121736764907837,2.124234676361084,-9.797924041748047,-1.4709243774414062,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc386_b:349:fwd,-7.075739860534668,-5.661644458770752,7.075739860534668,-0.38921597599983215,2.6506965160369873,factor_2,gemini_2.5_flash_lite:abc386_b:349:fwd,1360,gemini_2.5_flash_lite:abc386_b:349,abc386_b,gemini_2.5_flash_lite,fwd,easy,A,3.58903431892395,3.5894014835357666,-12.696870803833008,1.373582363128662,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3356:38:bwd,-7.087385654449463,-5.673290252685547,7.087385654449463,-0.7459498047828674,-4.217896461486816,factor_2,gemini_2.5_flash:3356:38:bwd,619,gemini_2.5_flash:3356:38,3356,gemini_2.5_flash,bwd,easy,B,8.039661407470703,8.036763191223145,-21.42534637451172,10.078765869140625,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc379_c:153:fwd,-7.08905029296875,-5.674954891204834,7.08905029296875,-0.06779967248439789,1.0662275552749634,factor_2,claude_3.7_sonnet:abc379_c:153:fwd,153,claude_3.7_sonnet:abc379_c:153,abc379_c,claude_3.7_sonnet,fwd,medium,A,2.2126822471618652,2.2149927616119385,-10.016340255737305,-1.333569049835205,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc369_c:302:bwd,-7.113243579864502,-5.699148178100586,7.113243579864502,-1.2731575965881348,-1.9687302112579346,factor_2,gemini_2.5_flash_lite:abc369_c:302:bwd,1313,gemini_2.5_flash_lite:abc369_c:302,abc369_c,gemini_2.5_flash_lite,bwd,medium,B,2.185755729675293,2.1881206035614014,-9.98786449432373,-1.4104318618774414,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc377_e:162:fwd,-7.131134510040283,-5.717039108276367,7.131134510040283,6.520081996917725,1.3838014602661133,factor_1,claude_4_opus:abc377_e:162:fwd,1780,claude_4_opus:abc377_e:162,abc377_e,claude_4_opus,fwd,medium,A,2.357450246810913,2.3594858646392822,-10.341630935668945,-1.0924468040466309,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc341_f:184:bwd,-7.1333818435668945,-5.7192864418029785,7.1333818435668945,-1.2892990112304688,-2.0916173458099365,factor_2,gemini_2.5_flash:abc341_f:184:bwd,765,gemini_2.5_flash:abc341_f:184,abc341_f,gemini_2.5_flash,bwd,easy,B,2.214632034301758,2.2169387340545654,-10.064486503601074,-1.3740863800048828,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3292:42:fwd,-7.147183418273926,-5.73308801651001,7.147183418273926,0.9406086802482605,1.7134281396865845,factor_2,claude_4_sonnet:3292:42:fwd,1860,claude_4_sonnet:3292:42,3292,claude_4_sonnet,fwd,easy,A,5.497486114501953,5.496225833892822,-16.505691528320312,5.039515018463135,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3229:36:fwd,-7.158932209014893,-5.744836807250977,7.158932209014893,0.9813084006309509,1.6885154247283936,factor_2,claude_4_sonnet:3229:36:fwd,1854,claude_4_sonnet:3229:36,3229,claude_4_sonnet,fwd,easy,A,5.537811279296875,5.536521911621094,-16.596420288085938,5.106746673583984,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc391_f:254:fwd,-7.163516998291016,-5.7494215965271,7.163516998291016,-0.069273941218853,1.0772448778152466,factor_2,claude_4_sonnet:abc391_f:254:fwd,2072,claude_4_sonnet:abc391_f:254,abc391_f,claude_4_sonnet,fwd,hard,A,2.2387301921844482,2.2409894466400146,-10.14176082611084,-1.3570823669433594,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3649:128:fwd,-7.180858612060547,-5.766763210296631,7.180858612060547,2.6524667739868164,0.1932576596736908,factor_1,gemini_2.5_flash_lite:3649:128:fwd,1139,gemini_2.5_flash_lite:3649:128,3649,gemini_2.5_flash_lite,fwd,medium,A,4.779373645782471,4.778658390045166,-15.1329345703125,3.59940767288208,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc308_c:96:fwd,-7.191282272338867,-5.777186870574951,7.191282272338867,0.9600027799606323,1.714932918548584,factor_2,claude_3.7_sonnet:abc308_c:96:fwd,96,claude_3.7_sonnet:abc308_c:96,abc308_c,claude_3.7_sonnet,fwd,easy,A,5.580617904663086,5.5792975425720215,-16.712610244750977,5.158236980438232,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
